,Time
2458,29
2459,88
2460,535030
2461,71888
2462,66367
2463,4166
2464,361223
2465,456212
2466,332112
2467,73515
2468,658151
2469,53676
2470,89772
2471,420661
2472,44855
2473,146854
2474,211484
2475,186560
2476,672147
2477,552458
2478,172
2479,8426
2480,165
2481,173350
2482,613887
2483,320286
2484,90496
2485,609046
2486,73411
2487,1235445
2488,337423
2489,261782
2490,603149
2491,1055643
2492,73964
2493,2498433
2494,520618
2495,407
2496,2285
2497,79418
2498,1207572
2499,414468
2500,347
2501,22654
2502,12760
2503,1969349
2504,603809
2505,608789
2506,346803
2507,101731
2508,5610
2509,513577
2510,304529
2511,26743
2512,1031331
2513,1275368
2514,530220
2515,1540
2516,36
2517,757591
2518,10386
2519,7296
2520,3031262
2521,2140178
2522,1485765
2523,1618583
2524,644879
2525,75211
2526,1042715
2527,68048
2528,336400
2529,1498595
2530,506744
2531,98700
2532,1805884
2533,514654
2534,1471551
2535,1634906
2536,1741994
2537,1113035
2538,95805
2539,771233
2540,7442
2541,518190
2542,7595
2543,753960
2544,946125
2545,198209
2546,951348
2547,171304
2548,422175
2549,788041
2550,686983
2551,603406
2552,520714
2553,692475
2554,1267670
2555,27912
2556,1124951
2557,431695
2558,768663
2559,1815863
2560,910429
2561,218969
2562,67267
2563,696159
2564,7187
2565,506853
2566,16154
2567,511475
2568,11855
2569,591123
2570,706095
2571,1084612
2572,8209
2573,1181122
2574,513160
2575,282006
2576,407603
2577,620508
2578,86879
2579,1039003
2580,852981
2581,1126963
2582,653548
2583,565599
2584,174247
2585,338402
2586,700466
2587,601326
2588,1118558
2589,101464
2590,510534
2591,676219
2592,606708
2593,511681
2594,98396
2595,82115
2596,368937
2597,577822
2598,27509
2599,133855
2600,168783
2601,865756
2602,616148
2603,607862
2604,713624
2605,316982
2606,627311
2607,5715
2608,1099128
2609,107010
2610,92669
2611,49491
2612,547753
2613,693699
2614,589191
2615,1732670
2616,88631
2617,621537
2618,581839
2619,607592
2620,1209339
2621,1
2622,60
2623,606457
2624,610049
2625,577513
2626,9625
2627,584404
2628,636380
2629,12959
2630,60
2631,321069
2632,846674
2633,629200
2634,584335
2635,610717
2636,4230
2637,191212
2638,327127
2639,423986
2640,29687
2641,252053
2642,488149
2643,1893
2644,99815
2645,268623
2646,420158
2647,63111
2648,120539
2649,428587
2650,74853
2651,107972
2652,527289
2653,433709
2654,154599
2655,415797
2656,29304
2657,933464
2658,240349
2659,719236
2660,508705
2661,662273
2662,805160
2663,323296
2664,24473
2665,872619
2666,436024
2667,506902
2668,94349
2669,260398
2670,606533
2671,334922
2672,84348
2673,522299
2674,772122
2675,356130
2676,603065
2677,696471
2678,85119
2679,424629
2680,430649
2681,1146075
2682,581101
2683,409997
2684,5963
2685,1264492
2686,2246180
2687,247198
2688,516778
2689,21283
2690,605269
2691,509119
2692,571044
2693,200189
2694,617394
2695,601807
2696,423826
2697,421588
2698,1261172
2699,616231
2700,106926
2701,417064
2702,935910
2703,458209
2704,743699
2705,361637
2706,246930
2707,695490
2708,426711
2709,8972
2710,932398
2711,961497
2712,101196
2713,154918
2714,1648358
2715,4608
2716,268917
2717,161253
2718,174922
2719,338528
2720,72257
2721,181424
2722,350758
2723,203584
2724,179169
2725,125728
2726,86269
2727,259924
2728,2293589
2729,605282
2730,297718
2731,803554
2732,781075
2733,60100
2734,646344
2735,562680
2736,454261
2737,166819
2738,26727
2739,510293
2740,1522831
2741,8261
2742,98052
2743,175189
2744,77378
2745,458501
2746,603769
2747,57459
2748,357238
2749,417489
2750,66811
2751,369550
2752,508220
2753,311923
2754,25840
2755,195737
2756,163550
2757,45646
2758,60253
2759,948423
2760,62487
2761,734033
2762,357997
2763,635388
2764,790101
2765,4154
2766,77914
2767,498007
2768,13188
2769,769025
2770,197205
2771,1561191
2772,348864
2773,56121
2774,453031
2775,69707
2776,103761
2777,342097
2778,93081
2779,145615
2780,787631
2781,356670
2782,186268
2783,246356
2784,453684
2785,140892
2786,378832
2787,63139
2788,369059
2789,253396
2790,335965
2791,622654
2792,301921
2793,22739
2794,273664
2795,67101
2796,424897
2797,6875
2798,629021
2799,64911
2800,259030
2801,348956
2802,249468
2803,15859
2804,497581
2805,683673
2806,289859
2807,68755
2808,67648
2809,107726
2810,86149
2811,91292800
2812,23493990
2813,38224780
2814,14929098
2815,1142485
2816,12625014
2817,1204529
2818,10799169
2819,2492272
2820,1727836
2821,150009
2822,1964593
2823,8806209
2824,6873969
2825,20537581
2826,5603557
2827,2100522
2828,5246974
2829,1371008
2830,5546681
2831,7083574
2832,14673831
2833,12462464
2834,288482
2835,54048
2836,6143337
2837,2404947
2838,12222981
2839,38897
2840,1727350
2841,9273272
2842,4646979
2843,8296200
2844,1711627
2845,2258292
2846,6009005
2847,38736
2848,3364400
2849,4769030
2850,6295760
2851,6523186
2852,512081
2853,2101649
2854,4115650
2855,2071100
2856,7441366
2857,4236952
2858,15830666
2859,10975514
2860,5933202
2861,3031378
2862,412
2863,3499
2864,1214946
2865,1126511
2866,4280287
2867,2602301
2868,5375160
2869,2137
2870,669858
2871,24724062
2872,719774
2873,24140312
2874,1245526
2875,322987
2876,1500
2877,5110127
2878,4998993
2879,1819010
2880,20243658
2881,5501748
2882,3698963
2883,550595
2884,1565367
2885,483188
2886,1583468
2887,2500934
2888,1112914
2889,545348
2890,63252
2891,2515008
2892,349494
2893,3797916
2894,744220
2895,27697479
2896,36789
2897,1907065
2898,5612
2899,1804108
2900,4498964
2901,2326357
2902,616921
2903,350007
2904,3629621
2905,18757828
2906,4297821
2907,106374
2908,20387566
2909,131064
2910,4440645
2911,3507
2912,861520
2913,3098531
2914,1126149
2915,1462882
2916,595439
2917,267722
2918,1057327
2919,435511
2920,1107818
2921,8472473
2922,3677
2923,842731
2924,5502
2925,952731
2926,778623
2927,170995
2928,4185
2929,1482842
2930,80441
2931,1977873
2932,3024535
2933,11232
2934,2419925
2935,846507
2936,791976
2937,70806
2938,365159
2939,861964
2940,352146
2941,838139
2942,1058788
2943,682092
2944,1642239
2945,8542
2946,157803
2947,184659
2948,334989
2949,260681
2950,665680
2951,473636
2952,64794
2953,607264
2954,444341
2955,71454
2956,2338847
2957,1140769
2958,71243
2959,3110425
2960,690283
2961,1804881
2962,365733
2963,176541
2964,953307
2965,326470
2966,354683
2967,2440
2968,1377634
2969,694410
2970,1734389
2971,2495824
2972,351347
2973,269981
2974,338782
2975,752795
2976,965467
2977,750547
2978,1074820
2979,1375986
2980,95319
2981,2489650
2982,359612
2983,3704925
2984,5854
2985,164965
2986,598911
2987,423149
2988,105020
2989,343409
2990,1381645
2991,155093
2992,3293569
2993,1990136
2994,157421
2995,3047815
2996,2667189
2997,776439
2998,515676
2999,8849
3000,2070914
3001,429216
3002,4019
3003,5421757
3004,1338477
3005,143674
3006,5268839
3007,6385
3008,68778
3009,33521
3010,232973
3011,532977
3012,535314
3013,1298236
3014,6013587
3015,1122224
3016,286014
3017,329561
3018,250277
3019,276323
3020,86742
3021,683063
3022,5230
3023,147989
3024,358872
3025,2785
3026,176157
3027,431573
3028,1476271
3029,553971
3030,278414
3031,958198
3032,2525504
3033,2690791
3034,72348
3035,315851
3036,551968
3037,3860
3038,247594
3039,249143
3040,96837
3041,66183
3042,270984
3043,16408
3044,603491
3045,156268
3046,990
3047,5408
3048,967542
3049,601492
3050,231836
3051,177824
3052,794307
3053,7874
3054,1382730
3055,2653246
3056,181371
3057,164295
3058,1681
3059,437632
3060,87712
3061,3638783
3062,66205
3063,2431671
3064,102315
3065,3522147
3066,1068
3067,4846670
3068,3097622
3069,4331143
3070,2019
3071,4236758
3072,2758330
3073,567604
3074,300260
3075,839466
3076,354057
3077,1738215
3078,161184
3079,861966
3080,13305
3081,846423
3082,2349421
3083,89005
3084,3020353
3085,1030522
3086,487
3087,1894153
3088,860056
3089,1334
3090,3275285
3091,1312945
3092,1672
3093,687306
3094,353503
3095,254114
3096,256507
3097,148244
3098,1992906
3099,463848
3100,590744
3101,7964850
3102,691384
3103,242598
3104,3101347
3105,3977328
3106,855810
3107,248492
3108,5871336
3109,1315503
3110,1043616
3111,6203212
3112,3709537
3113,298147
3114,995167
3115,1395934
3116,1820755
3117,1214747
3118,3645407
3119,412833
3120,1222425
3121,1033317
3122,142680
3123,525701
3124,3318489
3125,794
3126,2738103
3127,279097
3128,1257820
3129,2120386
3130,1704274
3131,1203303
3132,7978725
3133,5399022
3134,2291427
3135,1040705
3136,4403571
3137,93955
3138,1452314
3139,184520
3140,4904558
3141,4164657
3142,1196792
3143,1748353
3144,3189966
3145,2246079
3146,2754265
3147,3641090
3148,861245
3149,1456918
3150,2091699
3151,850483
3152,1020972
3153,725185
3154,660247
3155,1326763
3156,500032
3157,1052215
3158,1871250
3159,176250
3160,713159
3161,409620
3162,1652497
3163,1377485
3164,1141804
3165,56579
3166,1313066
3167,1162357
3168,1693317
3169,705090
3170,1193007
3171,1226241
3172,160143
3173,1575440
3174,10603563
3175,175723
3176,69429
3177,3023568
3178,5624354
3179,5976426
3180,9382320
3181,3490433
3182,386852
3183,46950
3184,471438
3185,1053931
3186,199014
3187,1295196
3188,1300023
3189,345405
3190,764252
3191,261793
3192,955042
3193,332
3194,2459939
3195,145
3196,1856632
3197,345
3198,85757
3199,2077070
3200,2510719
3201,99959
3202,1728973
3203,8366543
3204,595533
3205,8823014
3206,3967151
3207,245502
3208,2270345
3209,440560
3210,403264
3211,4734
3212,12093348
3213,446835
3214,8708645
3215,1550199
3216,3658575
3217,1341509
3218,3211541
3219,847469
3220,12632
3221,4845414
3222,338516
3223,3061852
3224,3522011
3225,8442330
3226,5531418
3227,471276
3228,2023101
3229,300615
3230,695736
3231,1404
3232,1613157
3233,18091
3234,148683
3235,93044
3236,99416
3237,164207
3238,265912
3239,615338
3240,1104637
3241,201529
3242,79253
3243,3967203
3244,763221
3245,590408
3246,3565960
3247,12264938
3248,2870156
3249,4323348
3250,932746
3251,8636895
3252,406908
3253,6836696
3254,2750210
3255,722786
3256,242245
3257,466902
3258,5557324
3259,15858751
3260,11382614
3261,369254
3262,149717
3263,86209
3264,494318
3265,5730119
3266,4474852
3267,4745717
3268,11684120
3269,2583381
3270,817312
3271,5576426
3272,1199025
3273,1725
3274,14151564
3275,21887220
3276,35562114
3277,7362913
3278,1274795
3279,1726666
3280,2333493
3281,4000701
3282,10460045
3283,5835584
3284,320635
3285,7655863
3286,238070
3287,6067313
3288,2522203
3289,9375764
3290,2397369
3291,2654524
3292,1604260
3293,1481393
3294,189259
3295,90425
3296,4595740
3297,255419
3298,2563302
3299,1813389
3300,1192494
3301,83457
3302,568731
3303,1033965
3304,1087786
3305,968622
3306,421038
3307,7799700
3308,6571109
3309,10450101
3310,1810965
3311,4458697
3312,3229134
3313,5855205
3314,6895275
3315,39755
3316,2934907
3317,7707832
3318,4937269
3319,2812538
3320,4201383
3321,935238
3322,467
3323,3910
3324,2679084
3325,4371267
3326,2023939
3327,1461311
3328,3698845
3329,2668827
3330,893763
3331,1001189
3332,2966016
3333,364866
3334,3919531
3335,1017
3336,181582
3337,5103050
3338,465858
3339,2637579
3340,5952415
3341,1266
3342,2410949
3343,127610
3344,15669
3345,3274
3346,2852096
3347,2581
3348,3594240
3349,671724
3350,5561370
3351,1751
3352,2152941
3353,8043255
3354,22786
3355,56108
3356,3870930
3357,11482300
3358,592990
3359,6508115
3360,4414490
3361,3929540
3362,116578
3363,1345817
3364,7783982
3365,638435
3366,6731251
3367,11407677
3368,22001136
3369,10804412
3370,7435729
3371,1231511
3372,862690
3373,251763
3374,3650992
3375,242305
3376,1448029
3377,1035978
3378,1152712
3379,1780263
3380,2177659
3381,3067647
3382,169760
3383,63912
3384,15263487
3385,10019471
3386,1842
3387,522254
3388,348561
3389,8117221
3390,18354013
3391,32724131
3392,2432719
3393,2130380
3394,5117532
3395,10716
3396,2408771
3397,863334
3398,264665
3399,498752
3400,171547
3401,5430632
3402,432674
3403,114532
3404,170022
3405,324666
3406,11437
3407,2141
3408,171371
3409,265749
3410,159021
3411,3301
3412,694615
3413,178579
3414,754317
3415,89906
3416,631337
3417,1558180
3418,2831691
3419,2244430
3420,407431
3421,285982
3422,269642
3423,1838934
3424,326668
3425,67905
3426,119499
3427,2483918
3428,256453
3429,3551198
3430,1185219
3431,865149
3432,267628
3433,1461880
3434,2530513
3435,69354
3436,267299
3437,593999
3438,792467
3439,263036
3440,406841
3441,3037134
3442,5261829
3443,401912
3444,9569
3445,357238
3446,1559848
3447,1375365
3448,2422471
3449,973023
3450,344755
3451,2136572
3452,613781
3453,788471
3454,2266107
3455,5680856
3456,3173
3457,184405
3458,3633369
3459,2214732
3460,702198
3461,167627
3462,1297626
3463,95174
3464,2103365
3465,2458693
3466,106433
3467,286195
3468,11883440
3469,1816888
3470,2056906
3471,5906642
3472,1706043
3473,94411
3474,1510712
3475,137868
3476,855921
3477,1025585
3478,1160994
3479,137111
3480,78979
3481,89689
3482,1660983
3483,10362
3484,587164
3485,3330542
3486,226870
3487,500426
3488,85256
3489,184333
3490,2229723
3491,1907
3492,87222
3493,12557
3494,70309
3495,1042595
3496,1092501
3497,1424180
3498,3108
3499,841616
3500,2438564
3501,582495
3502,612035
3503,271218
3504,3973166
3505,196358
3506,227164
3507,426019
3508,2452867
3509,126947
3510,5407
3511,384130
3512,1620978
3513,111009
3514,2118039
3515,1737
3516,1240286
3517,26495
3518,680825
3519,582281
3520,627353
3521,61898
3522,170208
3523,11961
3524,348911
3525,80348
3526,169721
3527,250356
3528,256919
3529,451037
3530,98065
3531,328598
3532,1215997
3533,100981
3534,319187
3535,168756
3536,341274
3537,177233
3538,173878
3539,253091
3540,358175
3541,20015
3542,168197
3543,323864
3544,110186
3545,320135
3546,81862
3547,179100
3548,19384
3549,500707
3550,1041435
3551,82829
3552,81174
3553,593084
3554,2191
3555,270614
3556,88768
3557,81048
3558,193532
3559,151296
3560,172621
3561,4879
3562,365807
3563,611188
3564,2321061
3565,503530
3566,1295244
3567,30917326
3568,10466034
3569,6489018
3570,2400496
3571,17972465
3572,2153609
3573,1035329
3574,3814667
3575,6400428
3576,7428836
3577,2674840
3578,2081246
3579,1992626
3580,5623666
3581,850273
3582,2693617
3583,5356736
3584,2322746
3585,1303491
3586,2245647
3587,2495987
3588,3710791
3589,3039705
3590,1638835
3591,602231
3592,1303117
3593,1723168
3594,2053003
3595,699364
3596,1053014
3597,598920
3598,1119995
3599,6743646
3600,2946436
3601,70956
3602,1031373
3603,871919
3604,2245469
3605,97
3606,592027
3607,7692
3608,2992
3609,4245566
3610,68600
3611,61
3612,1644598
3613,4923955
3614,644
3615,1859
3616,2687610
3617,352856
3618,64976
3619,2807
3620,1308391
3621,508700
3622,692946
3623,2156599
3624,9407
3625,71183
3626,519459
3627,1398482
3628,85400
3629,82121
3630,2420197
3631,262633
3632,949204
3633,513416
3634,77981
3635,4240778
3636,4660045
3637,811
3638,1644390
3639,75
3640,87247
3641,7704
3642,568409
3643,24702
3644,616911
3645,72842
3646,2392
3647,4197
3648,78339
3649,1985057
3650,191208
3651,327726
3652,22967
3653,942426
3654,89
3655,848548
3656,2714
3657,365047
3658,778478
3659,61281
3660,11225
3661,265774
3662,77339
3663,165348
3664,8550
3665,1308
3666,765958
3667,106064
3668,331272
3669,155448
3670,199086
3671,6427
3672,73372
3673,10035
3674,175884
3675,90772
3676,67649
3677,56111
3678,41958
3679,172644
3680,75317
3681,950
3682,3994
3683,182818
3684,49708
3685,15772
3686,222
3687,173774
3688,826
3689,1131639
3690,485090
3691,157
3692,200940
3693,1365593
3694,10297
3695,435238
3696,75605
3697,86773
3698,3733
3699,5837
3700,2023
3701,66273
3702,19037
3703,350227
3704,81965
3705,161794
3706,179916
3707,77719
3708,6661200
3709,4560017
3710,5737
3711,5287636
3712,3626876
3713,4404538
3714,347126
3715,519136
3716,1992410
3717,1721153
3718,183323
3719,63426
3720,260707
3721,14524
3722,9064330
3723,5096947
3724,5880935
3725,2340898
3726,61178
3727,9188
3728,261291
3729,1728081
3730,5280700
3731,589485
3732,8706
3733,4103
3734,515068
3735,180111
3736,1656
3737,83388
3738,427432
3739,691076
3740,1030577
3741,7851129
3742,777347
3743,1211459
3744,6629
3745,1030993
3746,1899978
3747,519550
3748,273864
3749,1294538
3750,935569
3751,98973
3752,173000
3753,2324932
3754,97131
3755,257032
3756,244259
3757,2255
3758,355423
3759,3973588
3760,2765560
3761,4490935
3762,591627
3763,1213535
3764,880166
3765,344935
3766,688848
3767,261107
3768,615370
3769,239431
3770,1201455
3771,268542
3772,1900131
3773,8867
3774,1030109
3775,1048455
3776,665452
3777,23079
3778,165102
3779,138206
3780,83642
3781,44408
3782,397799
3783,272347
3784,441057
3785,475
3786,179882
3787,510768
3788,14542
3789,86365
3790,26626348
3791,2932867
3792,1985405
3793,95722
3794,1031723
3795,1162
3796,85890
3797,1029412
3798,10632558
3799,14427993
3800,2247770
3801,74722
3802,20046485
3803,5544401
3804,1118610
3805,158
3806,692935
3807,7780960
3808,83936
3809,6209148
3810,268635
3811,1620122
3812,625
3813,868804
3814,9782
3815,195897
3816,512984
3817,518459
3818,1496
3819,776
3820,70392
3821,17407
3822,1052
3823,87703
3824,252594
3825,340585
3826,4938
3827,604342
3828,248164
3829,90226
3830,908
3831,2512002
3832,1986404
3833,264251
3834,689636
3835,2319335
3836,3627734
3837,861888
3838,2238189
3839,185100
3840,1327
3841,5280546
3842,2497071
3843,1383606
3844,607780
3845,856064
3846,4247748
3847,1211710
3848,78542
3849,3101902
3850,3558642
3851,1464093
3852,511921
3853,1042040
3854,1456185
3855,2851059
3856,191848
3857,2414563
3858,2156951
3859,2676850
3860,9177
3861,1639399
3862,5008975
3863,507302
3864,1732385
3865,413
3866,8903963
3867,1821
3868,2576780
3869,622025
3870,5958843
3871,2056206
3872,1039007
3873,6301498
3874,905
3875,5362208
3876,339329
3877,6982
3878,2009218
3879,1897489
3880,583891
3881,265
3882,2332777
3883,328997
3884,35699
3885,756966
3886,3558675
3887,5528856
3888,4584
3889,83941
3890,337573
3891,89965
3892,71533
3893,796195
3894,327049
3895,5448
3896,350063
3897,2059
3898,741929
3899,257221
3900,204101
3901,184082
3902,1390
3903,775820
3904,182587
3905,211396
3906,795891
3907,474
3908,416140
3909,210184
3910,3526
3911,2217
3912,70161
3913,2834
3914,3499
3915,324700
3916,17755
3917,88768
3918,66394
3919,3632
3920,14530
3921,13987
